title,summary,informative,sentiment,url,press
[종합] 이견 좁히지 못한 삼성·LG…'OLED 동맹' 사실상 무산,삼성전자와 LG디스플레이의 유기발광다이오드(OLED) 패널 협업이 사실상 중단된 것으로 나타났다. 올 들어 양사의 'OLED 동 …,1,-1,https://n.news.naver.com/mnews/article/031/0000688229?sid=101,아이뉴스24
남양유업 갑질과 머스크 성추행…반복되는 '오너 리스크' 어떻게,오너 리스크(owner risk)란 재벌 회장이나 대주주 개인 등 오너(총수)의 잘못된 판단이나 불법행위로 인해 기업이 해를 입 …,1,-1,https://n.news.naver.com/mnews/article/417/0000839730?sid=101,머니S
"""버번 위스키 잘 나가네""…'와일드 터키' 매출 212% 급증",홈술·혼술 트렌드에 MZ세대를 중심으로 프리미엄 주류에 대한 관심이 높아지고 있는 가운데 버번 위스키가 나날이 성장세를 기록하고 …,1,1,https://n.news.naver.com/mnews/article/011/0004088960?sid=101,서울경제
"""신차급 중고차 판매, 반 년간 29% 증가…그랜저HG 인기""",신차 출고대란으로 신차급 중고차 판매가 반년간 29%나 증가했다는 조사결과가 나왔다. 26일 모바일 중고차 플랫폼 '첫차'에 따 …,0,0,https://n.news.naver.com/mnews/article/003/0011325468?sid=101,뉴시스
"지엔원에너지, 포스코건설과 28억원 규모 연료전지 납품 계약 체결",지엔원에너지는 포스코건설과 27억9400만원 규모의 연료전지 납품 및 설치 계약을 체결했다고 10일 공시했다. 이는 2021년도 …,1,1,https://n.news.naver.com/mnews/article/277/0005130577?sid=101,아시아경제
"'강관 수출↑' 세아제강, 52주 신고가 연이어 경신",국내 최대 강관업체인 세아제강의 주가가 지난 주에 이어 강세를 보이고 있다. 오전 9시 10분 현재 세아제강과 세아제강지주의 주 …,0,0,https://n.news.naver.com/mnews/article/215/0001048619?sid=101,한국경제TV
"'적자 전환' 넷마블, 어닝 쇼크에 주가 급락","넷마블이 2분기 어닝 쇼크를 기록하며 장 초반 주가가 급락하고 있다. 12일 오전 9시 19분 넷마블은 전 거래일 대비 4,20 …",1,-1,https://n.news.naver.com/mnews/article/215/0001048187?sid=101,한국경제TV
중저가·프리미엄 스마트폰 선보이는 삼성…하반기 시장 점유율도 압도적 1위 노리나,중저가 보급형 스마트폰 ‘갤럭시A13’ 나와 다음달 26일 ‘갤럭시Z플립4·폴드4’ 출시 중저가 스마트폰 판매 호조로 상반기 시 …,0,0,https://n.news.naver.com/mnews/article/081/0003289411?sid=101,서울신문
"서스퀘하나, 유나이티드항공 '중립'으로 하향…영업익 개선 전 악재 가능성 높아","서스퀘한나가 경기 침체가 예상되는 가운데 유나이티드 항공의 추가 하락이 멀지 않아 보인다며, 투자의견을 기존의 '긍정-posit …",0,-1,https://n.news.naver.com/mnews/article/215/0001044837?sid=101,한국경제TV
"위메이드, 투자 성과 가시화…현금 확보 ‘기대감’",위메이드(대표 장현국)의 투자 성과가 가시화되고 있다. 향후 자금 회수에 따른 현금 확보 기대감도 커졌다. 위메이드는 ‘오딘:  …,1,1,https://n.news.naver.com/mnews/article/009/0004998943?sid=101,매일경제
"샤넬, ""재판매 웃돈도 안 붙는데""...가격 또 올릴까?","기사내용 요약 샤넬, 1월 3월 이어 9월 인상설 최근 리셀시장서 웃돈 없는 '정가 판매' 잇따라 [서울=뉴시스]박미선 기자 = …",0,0,https://n.news.naver.com/mnews/article/003/0011343286?sid=101,뉴시스
"“시설 투자, 확실한 근거로 결정…계획대로 진행”-삼성SDI 컨콜","“최근 시장에서 시설 투자 진행에 대해 우려가 있지만, 삼성SDI는 이제 고객과의 긴밀한 협의를 통해 확실한 수요를 근거로 시설 …",0,0,https://n.news.naver.com/mnews/article/018/0005279776?sid=101,이데일리
'우영우'에 통 큰 베팅 KT...9년 만에 '시총 10조' 뚫었다,드라마 ‘이상한 변호사 우영우’는 원래 지상파 방송국에서 방영될 뻔했다. 하지만 방송사와 제작사 간 이견으로 협상이 진전되지 않 …,0,0,https://n.news.naver.com/mnews/article/469/0000689996?sid=105,한국일보
블랙핑크의 귀환…신곡 공개 1시간만에 1100만뷰 찍었다,K팝 그룹의 정체성을 음악에 담은 블랙핑크가 본질에 집중한 음악과 콘셉트로 전 세계 컴백 돌풍을 예고했다. 19일 오후 1시 블 …,1,1,https://n.news.naver.com/mnews/article/025/0003217840?sid=101,중앙일보
"친환경차 수출 상반기 22만대 넘어…현대차·기아, 연말 40만대 돌파 확실",현대자동차와 기아의 올 상반기 친환경차 수출이 처음으로 20만대를 돌파했다. 연말까지 40만대를 넘어설 것으로 예상된다. 7일  …,1,1,https://n.news.naver.com/mnews/article/081/0003292756?sid=101,서울신문
Buccaneers Titans Football,"Greg Mabin, Tyler Johnson Tennessee Titans cornerback Greg Mabin (30) b …",0,-1,https://n.news.naver.com/mnews/article/077/0005686930?sid=104,AP연합뉴스
"런치플레이션 심화에…이마트, 샌드위치·김밥 등 판매 ‘껑충’",최근 런치플레이션(런치와 인플레이션의 합성어) 현상이 심화되면서 대형마트에서 간편식사 상품이 큰 인기를 끌고 있다. 3일 이마트 …,1,1,https://n.news.naver.com/mnews/article/277/0005127140?sid=101,아시아경제
"삼성, 파운드리 점유율 TSMC에 밀리지만 첨단공정은 우위 입증",삼성전자가 세계 최초로 게이트올어라운드(GAA) 기술이 적용된 3나노 파운드리 공정 양산을 발표한 지 한 달 만에 제품 출하식을 …,1,1,https://n.news.naver.com/mnews/article/277/0005122769?sid=101,아시아경제
"삼성디플 패널 탑재한 소니·삼성 TV, 美서 최고의 4K TV로 선정",삼성디스플레이의 퀀텀닷-유기발광다이오드(QD-OLED)를 탑재한 소니 TV가 미국에서 ‘올해의 4K TV’로 선정됐다. 같은 패 …,0,1,https://n.news.naver.com/mnews/article/025/0003214020?sid=101,중앙일보
시세 차익 10억…위례·과천서 GS건설 '자이' 줍줍 나온다,"시세 차익 10억원을 기대할 수 있는 GS건설 ‘자이’의 무순위 청약이 경기 지역 두 곳에서 나온다. 과천과 하남으로, 청약 인 …",0,0,https://n.news.naver.com/mnews/article/421/0006249525?sid=101,뉴스1
[출발]프로그램 66억 매도우위,"09:00 현재 차익거래 112억 매도우위, 비차익거래 45억 매수우위",0,0,https://n.news.naver.com/mnews/article/018/0005286342?sid=101,이데일리
"[갤럭시언팩]최초를 넘어 '최고'에 이른 폴더블폰, 초격차 기술 집약","갤럭시Z 폴드4와 갤럭시Z 플립4에는 싱글힌지와 슈퍼 울트라신글라스(UTG), 고도화된 언더디스플레이카메라(UDC) 등 초격차  …",0,0,https://n.news.naver.com/mnews/article/030/0003036255?sid=105,전자신문
"GS건설, 2552억원 규모 대구 주택재개발사업 시공자 선정",GS건설(006360)은 대구 신암4 재정비촉진구역 주택재개발정비사업 시공자로 선정됐다고 25일 공시했다. 대구광역시 동구 신암 …,1,1,https://n.news.naver.com/mnews/article/018/0005276641?sid=101,이데일리
'LTE-A 기억하나요' 5G도 어드밴스드 서비스 3년뒤 나온다,2011년 7월 4G 이동통신 서비스가 시작되고나서 2년이 채 안된 2013년 6월말. SK텔레콤은 삼성전자와 손잡고 LTE 대 …,0,0,https://n.news.naver.com/mnews/article/648/0000009575?sid=101,비즈니스워치
"""中 악재 반영됐다며"" 아모레 적자전환 화들짝, 기관·외인 던졌다",'K뷰티의 대표주자' 아모레퍼시픽이 또 적자 전환하면서 주가가 크게 하락했다. 중국이 2분기 코로나19(COVID-19) 방역  …,1,-1,https://n.news.naver.com/mnews/article/008/0004776721?sid=101,머니투데이
"현대차·기아, 미국 시장서 선방",지난달 판매 11% 줄었지만 고가 제네시스 판매 꾸준 전기차는 무려 140% 급증 현대자동차와 기아가 7월 미국에서 지난해 7월 …,1,1,https://n.news.naver.com/mnews/article/009/0005000050?sid=101,매일경제
[그래픽] 대통령실 정책기획수석 신설 '2실6수석',윤석열 대통령은 정책기획수석을 신설해 현행 2실 5수석 체제를 2실6수석 체제로 개편하는 조직개편을 검토하고 있다. 또 홍보수석 …,0,0,https://n.news.naver.com/mnews/article/003/0011372447?sid=100,뉴시스
"펜할리곤스, 리미티드 에디션 '스포츠카 클럽' 출시","영국 왕실 니치향수 브랜드 펜할리곤스는 오는 8월 1일 브리티시 테일즈 라인의 새로운 리미티드 에디션 향수, ‘스포츠카 클럽 오 …",0,0,https://n.news.naver.com/mnews/article/018/0005278782?sid=101,이데일리
7개월만에 10만대 돌파…기아 친환경車 내수 1위 찍었다,기아의 국내 친환경차 판매가 올들어 7개월 만에 10만대를 넘어섰다. 국내 자동차 업체 가운데 가장 많은 실적이다. 차량용 반도 …,1,1,https://n.news.naver.com/mnews/article/014/0004878325?sid=101,파이낸셜뉴스
"비에이치, 2분기 '역대 최대실적'…영업익 240억원 기록",코스닥시장 상장사 비에이치가 역대 최대 규모의 2분기 실적을 달성했다. 비에이치는 지난 2분기 영업이익이 240억원을 기록해 전 …,1,1,https://n.news.naver.com/mnews/article/015/0004728527?sid=101,한국경제
유럽이 또 인정한 아이오닉5… 독일서 폭스바겐·폴스타 제치고 비교평가 1위,현대자동차의 전용전기차 아이오닉5가 유럽 신형 전기차를 제치고 유럽 유력 자동차 전문지로부터 최고 평가를 받았다. 1일 현대차에 …,0,0,https://n.news.naver.com/mnews/article/417/0000838115?sid=101,머니S
신차 토레스 등에 업은 쌍용차…2년 만에 月 판매량 1만대 돌파,완성차 5개사 7월 실적 공개 수출 효과로 전체 판매 증가 국내 완성차 업계가 지난 7월에는 수출 덕을 봤다. 내수 판매는 감소 …,1,1,https://n.news.naver.com/mnews/article/009/0004999027?sid=101,매일경제
"여객 수요 회복에… 대한항공, 워싱턴·파리·런던 1등석 운영 재개",대한항공이 다음달부터 신종 코로나바이러스 감염증(코로나19)으로 축소됐던 1등석 운영을 확대한다. 최근 여객수요가 회복되고 있는 …,1,1,https://n.news.naver.com/mnews/article/417/0000843244?sid=101,머니S
"제주항공, 할인 프로모션 ‘찜’…무료 일정변경 1회 제공","기사내용 요약 국내 6개 노선 2만6900원, 국제 23개 노선 7만3500원부터 제주항공은 8월 초특가 항공권 할인행사인 ‘찜 …",0,0,https://n.news.naver.com/mnews/article/003/0011351942?sid=101,뉴시스
“삼성의 페타바이트 기술력으로 데이터 폭증시대 대비”,"최진혁 부사장,‘…서밋’ 연설 차세대 낸드플래시 기술 소개 삼성전자가 2일(현지시간) 미국 캘리포니아주 샌타클래라 컨벤션센터에서 …",0,0,https://n.news.naver.com/mnews/article/021/0002524891?sid=101,문화일보
"""대우조선 독자생존 어렵다""…BCG, 3월 산은에 초안 제출",파산·매각 갈림길 선 대우조선 산은 내달 처리방안 내놓을듯 산업은행이 대우조선해양의 경쟁력 제고를 위한 외부 경영 컨설팅을 진행 …,1,-1,https://n.news.naver.com/mnews/article/009/0005005153?sid=101,매일경제
"대웅제약, 분기 최대 실적 달성...환율 상승 덕 봤다",대웅제약이 올 2분기 매출과 영업이익 모두 분기 사상 최고 기록을 경신했다고 28일 밝혔다. 원·달러 환율이 상승한 상황에서 보 …,1,1,https://n.news.naver.com/mnews/article/008/0004776540?sid=100,머니투데이
"유바이오로직스, 코로나19 치료제·백신 신약개발사업 국책과제 선정",유바이오로직스는 보건복지부 국가신약개발재단 코로나19 치료제·백신 신약개발사업의 2022년 제2차 신규과제 주관기관으로 선정돼  …,1,1,https://n.news.naver.com/mnews/article/277/0005126983?sid=101,아시아경제
"희망퇴직 비용 컸지만…LG U+, 서비스수익 2조 8506억, 전년비 3.0% 증가",LG유플러스(032640)(대표 황현식)가 2022년 2분기 연결 재무제표 기준 서비스수익(영업수익에서 단말수익을 제외한 수익) …,1,1,https://n.news.naver.com/mnews/article/018/0005284839?sid=101,이데일리
"현대차 수소전기트럭, 최대 주행거리 18만㎞ 돌파...산악지형서 `내구성' 입증",현대자동차 수소전기트럭 '엑시언트 퓨얼셀'이 험준한 산악지형이 즐비한 스위스에서 주행거리 18만㎞를 돌파하며 수소연료전지 내구성 …,1,1,https://n.news.naver.com/mnews/article/030/0003032891?sid=103,전자신문
울산북항 3단계 LNG기지…대우건설 컨소시엄이 수주,대우건설은 SK에코엔지니어링과 컨소시엄으로 ‘울산 북항 석유제품·액화가스 터미널 3단계 액화천연가스(LNG) 기지 건설’ 계약을 …,1,1,https://n.news.naver.com/mnews/article/015/0004729883?sid=101,한국경제
"삼성전기, 고부가 제품 앞세워 2분기 실적 선방(종합)","기사내용 요약 삼성전기, 2분기 영업익 3601억…전년比 0.6%↑ 삼성전기가 올해 2분기(4~6월) 스마트폰, PC, TV 등 …",1,1,https://n.news.naver.com/mnews/article/003/0011330429?sid=101,뉴시스
"'파업 중단' 대우조선 1도크, 공정 멈춘 5주 만에 진수…10월 선박 인도",금속노조 거제통영고성 조선하청지회(하청지회)의 점거 농성으로 중단됐던 대우조선해양 1도크(선박건조장) 진수 작업이 재개됐다. 대 …,1,0,https://n.news.naver.com/mnews/article/421/0006236106?sid=101,뉴스1
"위메이드, 2Q 영업손실 333억 달해(종합)","위메이드는 올 2·4분기 매출 1090억원, 영업손실 333억원을 기록했다고 27일 밝혔다. 매출은 전년동기대비 58% 늘었지만 …",1,-1,https://n.news.naver.com/mnews/article/014/0004874134?sid=101,파이낸셜뉴스
"현대오일뱅크, 상장 철회에 ""평년 수준 배당""...오너가, '역대급 배당' 기회 못살린다",현대오일뱅크가 2분기 고유가에 따른 정제마진으로 분기 최대 실적을 낸 가운데 배당보다 투자에 주력할 계획이라고 밝혔다. 현대오일 …,0,0,https://n.news.naver.com/mnews/article/293/0000040032?sid=105,블로터
"위메이드, 中기업으로부터 부정경쟁 행위 중단 소송 피소","위메이드(112040)는 중국 셩취정보기술(상해)유한회사와 상해슈롱과기유한회사, 성도유길과기유한회사가 중국 사천성 성도시 중급인 …",1,-1,https://n.news.naver.com/mnews/article/018/0005278488?sid=101,이데일리
[3분전략] '6만전자' 회복 삼성전자…'팔까 말까' 고민,■ 경제와이드 이슈& '3분 전략' - 이동우 SBS Biz 5스타 전문가 Q. 지난주 뉴욕증시는 막판 하락하긴 했지만 주간단위 …,0,0,https://n.news.naver.com/mnews/article/374/0000295999?sid=101,SBS Biz
"삼성전자, 사운드바 9년 연속 세계 1위 ‘순항’",- 2008년 첫 출시 후 누적 판매량 3000만대 돌파 삼성전자가 9년 연속 사운드바 세계 1위를 향해 순항하고 있다. 삼성전 …,1,1,https://n.news.naver.com/mnews/article/138/0002129260?sid=105,디지털데일리
"""K만두 세대교체""…풀무원 신제품 판매량 100만 개 돌파","""K-만두의 세대교체""를 외치며 선보인 풀무원의 '얄피꽉찬 한식교자'가 판매량 100만 개를 넘어섰다. 풀무원식품은 지난 5월  …",1,1,https://n.news.naver.com/mnews/article/215/0001045210?sid=101,한국경제TV
K-주류 수출 시대…GS리테일 “올해 수제맥주 100만불 수출”,롯데 소주칵테일 미·중서 연평균 40%대 성장 국산 주류의 수출 시대가 열렸다. GS리테일은 올해 수제맥주 수출액 목표치를 10 …,1,1,https://n.news.naver.com/mnews/article/024/0000076474?sid=101,매경이코노미
"대우조선, 분식회계 후 5조6천억 순손실","15조 연매출, 4조원대로 급감 ◆ 대우조선 처리 어떻게 ◆ 대우조선해양은 분식회계 사태가 터졌던 2015년 이후 '수주 가뭄' …",1,-1,https://n.news.naver.com/mnews/article/009/0005000615?sid=101,매일경제
"대우조선해양, 공정 지연에 1.2조원 청구한 인펙스 ""근거 불합리해""","대우조선해양이 5일 인펙스로부터 부유식 원유 해상 생산설비(FPSO) 공정 지연, 공사 미완료에 대한 클레임 제기 및 중재 신청 …",1,-1,https://n.news.naver.com/mnews/article/277/0005128685?sid=101,아시아경제
"윤영준 현대건설 사장 ""둔촌주공 공사 재개 긍정적으로 본다""",공사비 증액 문제로 4월 15일 이후 현재까지 공사가 중단된 서울 강동구 둔촌주공 아파트 재건축사업이 재개될 가능성이 높아졌다. …,1,0,https://n.news.naver.com/mnews/article/417/0000841651?sid=101,머니S
이른 추석에도 배 공급 '이상 無',- 올해 배 생산량 24만 7000t 전망…전년 대비 17.3%↑ 지난해보다 열흘 가량 이른 올 추석에도 성수품인 배 공급은 차 …,0,0,https://n.news.naver.com/mnews/article/656/0000023112?sid=101,대전일보
"대원미디어, MGA와 '아머드 사우루스' 글로벌 계약",기사내용 요약 아머드 사우루스 글로벌 리메이크 작품으로 글로벌 시장 공략 문화 콘텐츠 기업 대원미디어는 글로벌 완구·엔터테인먼트 …,1,1,https://n.news.naver.com/mnews/article/003/0011368216?sid=101,뉴시스
"IBK기업은행, 상반기 순익 1조2264억원…전년 보다 1% 성장 그쳐",IBK기업은행은 올해 상반기(1~6월) 연결 기준 당기순이익이 전년 동기 대비 1.0% 증가한 1조2264억 원을 기록했다고 2 …,0,0,https://n.news.naver.com/mnews/article/050/0000061511?sid=101,한경비즈니스
"[단독] 포스코건설 사내벤처 1호, 투자 유치 받았다",니켈 제련 시 나오는 슬래그 활용해 친환경 혼화재 개발·제조 삼송 MBN 사옥·울산 해상방파제 건설 등에 적용 포스코건설의 1호 …,0,0,https://n.news.naver.com/mnews/article/009/0005005536?sid=101,매일경제
"미래에셋생명, 뉴노멀 디지털 '재무장'…모바일 언택트 혁신","미래에셋생명이 차별화된 디지털 역량으로 뉴노멀 시대 리딩컴퍼니로 부상하고 있다. 모바일 금융 이용자가 늘고, 신종 코로나바이러스 …",0,0,https://n.news.naver.com/mnews/article/119/0002624736?sid=101,데일리안
웅진씽크빅 부활한 ‘질주 본능’…수익 껑충,웅진 계열 대형 학습지 업체 웅진씽크빅이 ‘질주 본능’을 되찾았다. 딱 석 달 만에 흑자로 반전하며 예년 수준의 수익성을 회복했 …,0,0,https://n.news.naver.com/mnews/article/648/0000009688?sid=101,비즈니스워치
[정 원장의 시술실 이야기] 보톡스 하다 안하면 더 빨리 늙나요?,김모 씨(53)는 이마와 미간에 깊게 잡힌 주름이 고민이라며 상담을 받게 되었다. 어렸을때부터 이마를 써서 눈을 뜨는게 습관이  …,0,0,https://n.news.naver.com/mnews/article/018/0005275121?sid=102,이데일리
위메이드 1년 반만에 적자전환…2분기 넥슨·카겜만 '훨훨',위메이드(112040)가 적자 전환한 성적표를 공개하며 2분기 게임사 실적 스타트를 끊었다. 업계 전반적으로 침체가 예상되는 가 …,1,-1,https://n.news.naver.com/mnews/article/011/0004081002?sid=101,서울경제
"대교, 2분기 영업손실 81억…적자전환",대교는 2분기 연결 기준 영업이익이 81억원 손실을 기록해 전년 동기 대비 적자전환했다고 26일 공시했다. 같은 기간 매출액은  …,1,-1,https://n.news.naver.com/mnews/article/277/0005123472?sid=101,아시아경제
6개월 만에 2000만개 팔렸다… 풀무원 두부바 日판매망 확대,풀무원이 일본 메이저 편의점에 두부바를 공급하며 일본 내 식물성 지향 식품 사업을 본격화한다. 풀무원은 풀무원의 일본법인 아사히 …,1,1,https://n.news.naver.com/mnews/article/417/0000840827?sid=101,머니S
"""시장 기대치 충분히 뛰어넘는다""…풀무원, 14% 넘게 '폭등'",풀무원 실적에 대한 긍정적인 전망이 나온 가운데 풀무원 주가가 15%가량 급등 중이다. 26일 오전 9시26분 현재 코스피 시장 …,1,1,https://n.news.naver.com/mnews/article/008/0004775229?sid=101,머니투데이
"美, 파격 배터리 캐시백… `21조 투자` LG·SK·삼성, 2조 돌려받는다","현지 설비 확장에 인센티브 제시 투자 금액의 10~20% 세제 혜택 尹정부 리쇼어링 소극적 지적도 ""법인세 등에 국내선 엄두도  …",1,1,https://n.news.naver.com/mnews/article/029/0002745717?sid=101,디지털타임스
반도체시장 침체 속으로… 美기업 실적 줄줄이 추락,팬데믹 호황을 누리던 반도체 산업에 ‘겨울’이 왔다는 징후가 잇따르고 있다. 미국을 대표하는 반도체 기업인 마이크론과 엔비디아  …,0,0,https://n.news.naver.com/mnews/article/020/0003444862?sid=101,동아일보
"이스타항공 직원·조종사 호소문 발표…""수사와 별도로 운항 허가 필요""",임직원 일자리와 생계 달려…운항증명(AOC) 발급 촉구 이스타항공의 '허위 자료 제출' 의혹으로 국토교통부 수사가 진행돼 재운항 …,0,0,https://n.news.naver.com/mnews/article/629/0000167704?sid=101,더팩트
"SK쉴더스, 이바코리아시스템과 국내 총판 계약 체결",SK쉴더스는 독일 스마트팩토리 전문기업인 이바코리아시스템과 운영기술(OT) 데이터 수집 분석 솔루션 총판 계약을 체결했다고 1일 …,1,0,https://n.news.naver.com/mnews/article/014/0004876159?sid=101,파이낸셜뉴스
풍무역 초역세권∙김포메디컬캠퍼스 조성 호재 '풍무역 파크 트루엘' 주목,김포 풍무지구가 서울에 직장을 둔 젊은 수요자들에게 주목받고 있다. 풍무지구는 서울 강서구에서 직선거리로 불과 6㎞ 정도 떨어진 …,0,0,https://n.news.naver.com/mnews/article/119/0002631200?sid=101,데일리안
[제약바이오 R&D의 세계]④바이오 신약,"신약 개발은 '잭팟'에 비유된다. 성공의 문턱은 매우 높지만, 블록버스터급 신약 하나만 개발해도 큰 결실이 따라오기 때문이다.  …",0,0,https://n.news.naver.com/mnews/article/648/0000009839?sid=101,비즈니스워치
"위메이드, '미르M' 日매출 5억 ""아쉽다…글로벌 성과 기대""(종합)","기사내용 요약 ""미르M 매출 아쉽지만 트래픽은 미르4보다 안정적"" ""미르M 글로벌은 토크노믹스로 큰 성과 기대"" ""분기 80~1 …",1,0,https://n.news.naver.com/mnews/article/003/0011329906?sid=105,뉴시스
차세대 폴더블폰 1500만대 출하... '갤럭시 생태계' 가전으로 넓힌다 [삼성전자 하반기 전략],삼성전자 모바일경험(MX)부문의 올 2·4분기 매출이 대내외적 악재 가시권에 들어오면서 주춤했다. 이에 삼성전자는 내달 출시 예 …,0,0,https://n.news.naver.com/mnews/article/014/0004874969?sid=101,파이낸셜뉴스
빈살만 방한? '네옴시티' 기대감에 삼성물산·현대건설 들썩,650조원 규모 세계 최대 건설 사업인 사우디 '네옴시티'에 대한 기대감으로 국내 건설업계가 들썩이고 있습니다. 최근 현대건설과 …,1,0,https://n.news.naver.com/mnews/article/374/0000298347?sid=101,SBS Biz
"코윈테크, LG엔솔-GM 합작사 장비 추가 수주",- 6월 645억원 이어 7월 165억원 규모 계약 배터리 자동화시스템 코윈테크가 신규 계약을 체결했다. 미국 시장 공략에 속도 …,1,1,https://n.news.naver.com/mnews/article/138/0002129326?sid=105,디지털데일리
이마트·롯데쇼핑 주가 '쑥'…마트규제 완화·점포 리뉴얼 기대감,"대형마트에 대한 영업 규제를 다각도로 완화하는 방안이 검토되면서 이마트, 롯데쇼핑 등 대형마트 주가가 상승세를 기록하고 있다.  …",1,1,https://n.news.naver.com/mnews/article/015/0004728501?sid=101,한국경제
"원가 부담 롯데제과, 인도·러시아 덕분에 안도",롯데제과는 2분기 영업이익이 지난해 같은 기간 보다 0.5% 증가한 250억 원을 기록했다고 9일 공시했다. 매출은 11.5%  …,1,0,https://n.news.naver.com/mnews/article/215/0001047562?sid=101,한국경제TV
"KT, UAM 상용화 박차…""5G·위성 등 핵심 기술 경쟁력 갖춰""","KT는 자사가 보유한 5G, 인공지능(AI), 위성, 양자암호 기술을 통해 2025년 도심항공교통(UAM)을 상용화하겠다는 포부 …",1,1,https://n.news.naver.com/mnews/article/215/0001046876?sid=101,한국경제TV
"동아지질, 코오롱글로벌과 606억 규모 공사 계약",동아지질은 코오롱글로벌과 605억7700만원 규모의 시흥~안산지역 전기공급시설 전력구공사 중 토공사·구조물공사·보링·가시설공사  …,1,1,https://n.news.naver.com/mnews/article/003/0011347114?sid=101,뉴시스
네이버·카카오 2분기 실적 성장세 지속…성장률은 둔화될 듯,"기사내용 요약 네이버, 2Q 1조9950억·영업익 3500억원 될 듯 사회적 거리두기 해제로 커머스 성장률 둔화 카카오, 매출  …",0,0,https://n.news.naver.com/mnews/article/003/0011323136?sid=105,뉴시스
"""포스코, 인니에 35억 달러 투자...철강 생산능력 확장""",POSCO홀딩스(005490)는 종속회사인 포스코(005490)가 인니 상·하공정 철강 생산능력 확장 등과 관련해 인니 투자부  …,1,0,https://n.news.naver.com/mnews/article/018/0005279739?sid=101,이데일리
"SK바사, AZ백신 위탁생산 계약 종료에 실적 후퇴","SK바이오사이언스는 오늘(28일) 올해 2분기 매출액 1,383억 원, 영업이익 612억 원을 기록했다고 공시했습니다. 지난해  …",1,-1,https://n.news.naver.com/mnews/article/374/0000296682?sid=101,SBS Biz
"한전, 상반기만 적자 ‘13조’ 넘는다…힘실린 4분기 전기료 인상",한국전력이 올 상반기에만 13조원이 넘는 적자를 낼 전망이다. 국제유가 등 연료비 상승세에 비해 전기요금 인상은 지지부진했기 때 …,1,0,https://n.news.naver.com/mnews/article/277/0005122179?sid=101,아시아경제
"핀텔, 증시 입성 채비 본격화… 코스닥 상장예비심사 통과",고해상도 인공지능(AI) 영상분석 전문기업 핀텔이 코스닥 상장을 위한 기업공개(IPO) 본격화에 나선다. 23일 금융투자업계에  …,0,0,https://n.news.naver.com/mnews/article/417/0000835440?sid=101,머니S
"진에어, 2분기 영업손실 151억원…적자 대폭 감소","진에어가 12일 올해 2분기 매출 1264억원, 영업손실이 151억원을 기록했다고 공시했다. 매출은 지난해 2분기 634억원 대 …",1,0,https://n.news.naver.com/mnews/article/277/0005132251?sid=101,아시아경제
"검찰, '14년6개월형 확정' 이철 전 VIK 대표 추가 기소",7000억원대 불법 투자 유치 혐의 등으로 총 14년6개월형이 확정돼 복역 중인 이철 전 밸류인베스트코리아(VIK) 대표를 검찰 …,0,0,https://n.news.naver.com/mnews/article/421/0006287466?sid=101,뉴스1
"[CEO포커스] 안재용의 SK바사, K-바이오 위상 드높였다",안재용 SK바이오사이언스 사장(55·사진)이 국산 1호 신종 코로나바이러스 감염증(코로나19) 백신 스카이코비원 생산을 본격화한 …,0,0,https://n.news.naver.com/mnews/article/417/0000836106?sid=101,머니S
수백억 물어낼 뻔했던 코웨이…이 로펌 들어가서 판 뒤집었다 [이번주 이판결],"8년 이어진 수백억 특허전쟁 광장 IP팀, 수임 1년 만에 판결 뒤집어 얼음정수기 특허침해 소송 1심에서 패소해 청호나이스에 수 …",1,0,https://n.news.naver.com/mnews/article/009/0004995373?sid=102,매일경제
"네이버 21%, 카카오는 30% 실적 전망치 확 줄었다... 주가는 반토막",국내 빅테크 쌍두마차인 네이버와 카카오의 올해 실적 전망치가 최근 1년간 20~30% 낮아진 것으로 집계됐다. 세계 최대 소프트 …,1,-1,https://n.news.naver.com/mnews/article/023/0003706432?sid=101,조선일보
명인제약·영일제약·일양악품…제약업계 리베이트 논란에 몸살,"공정위, 최근 3년간 9건 의료분야 리베이트 사건 제재 제약사의 리베이트 의혹이 잇따라 불거진 가운데 국세청이 세무조사까지 벌이 …",1,-1,https://n.news.naver.com/mnews/article/629/0000163324?sid=101,더팩트
"에쓰오일, 2분기도 실적 신기록…""단기간 조정 뒤 재반등""",에쓰오일은 올해 1분기에 이어 2분기에도 역대 최대 분기 실적을 기록했다. 정제마진 상승으로 전년 대비 201.6% 증가한 영업 …,1,1,https://n.news.naver.com/mnews/article/029/0002746446?sid=101,디지털타임스
"셀트리온 ""자가면역질환 치료제 유플라이마 글로벌 임상 3상""",셀트리온은 지난 7월 29일(현지시간) 미국 식품의약국(FDA)에 자가면역질환 치료제 '유플라이마(성분명 아달리무맙)'와 오리지 …,1,1,https://n.news.naver.com/mnews/article/014/0004876352?sid=101,파이낸셜뉴스
"한송네오텍, 알파홀딩스 외 3인으로 최대주주 변경",한송네오텍은 최대주주가 시너웍스에서 알파홀딩스 외 3인으로 변경됐다고 3일 공시했다. 변경후 최대주주의 소유비율은 18.84%( …,0,0,https://n.news.naver.com/mnews/article/277/0005127635?sid=101,아시아경제
