stock,date,price,ret
005380,2017-02-07,139000,1.8
005380,2017-02-08,139000,0.0
005380,2017-02-09,140000,0.7
005380,2017-02-10,141000,0.7
005380,2017-02-13,139500,-1.1
005380,2017-02-14,140000,0.4
005380,2017-02-15,145500,3.9
005380,2017-02-16,150500,3.4
005380,2017-02-17,150500,0.0
005380,2017-02-20,150000,-0.3
005380,2017-02-21,151000,0.7
005380,2017-02-22,149500,-1.0
005380,2017-02-23,146000,-2.3
005380,2017-02-24,148000,1.4
005380,2017-02-27,148500,0.3
005380,2017-02-28,149500,0.7
005380,2017-03-02,148500,-0.7
005380,2017-03-03,142000,-4.4
005380,2017-03-06,145000,2.1
005380,2017-03-07,144000,-0.7
005380,2017-03-08,144500,0.4
005380,2017-03-09,145000,0.4
005380,2017-03-10,146000,0.7
005380,2017-03-13,146000,0.0
005380,2017-03-14,149000,2.0
005380,2017-03-15,149500,0.3
005380,2017-03-16,151500,1.3
005380,2017-03-17,151500,0.0
005380,2017-03-20,156500,3.3
005380,2017-03-21,170000,8.6
005380,2017-03-22,170000,0.0
005380,2017-03-23,165000,-2.9
005380,2017-03-24,164000,-0.6
005380,2017-03-27,162000,-1.2
005380,2017-03-28,160000,-1.2
005380,2017-03-29,156000,-2.5
005380,2017-03-30,158500,1.6
005380,2017-03-31,157500,-0.6
005380,2017-04-03,156500,-0.6
005380,2017-04-04,152000,-2.9
005380,2017-04-05,150000,-1.3
005380,2017-04-06,148000,-1.3
005380,2017-04-07,144500,-2.4
005380,2017-04-10,146000,1.0
005380,2017-04-11,142500,-2.4
005380,2017-04-12,141500,-0.7
005380,2017-04-13,142500,0.7
005380,2017-04-14,142500,0.0
005380,2017-04-17,144000,1.0
005380,2017-04-18,141000,-2.1
005380,2017-04-19,137000,-2.8
005380,2017-04-20,141500,3.3
005380,2017-04-21,141500,0.0
005380,2017-04-24,141500,0.0
005380,2017-04-25,144500,2.1
005380,2017-04-26,151000,4.5
005380,2017-04-27,147000,-2.6
005380,2017-04-28,144000,-2.0
005380,2017-05-02,151000,4.9
005380,2017-05-04,152000,0.7
005380,2017-05-08,158000,4.0
005380,2017-05-10,156500,-1.0
005380,2017-05-11,157500,0.6
005380,2017-05-12,155000,-1.6
005380,2017-05-15,154000,-0.6
005380,2017-05-16,157500,2.3
005380,2017-05-17,158500,0.6
005380,2017-05-18,165000,4.1
005380,2017-05-19,170000,3.0
005380,2017-05-22,170000,0.0
005380,2017-05-23,170000,0.0
005380,2017-05-24,164000,-3.5
005380,2017-05-25,165000,0.6
005380,2017-05-26,163500,-0.9
005380,2017-05-29,162000,-0.9
005380,2017-05-30,164000,1.2
005380,2017-05-31,163000,-0.6
005380,2017-06-01,165500,1.5
005380,2017-06-02,163000,-1.5
005380,2017-06-05,161500,-0.9
005380,2017-06-07,159000,-1.6
005380,2017-06-08,160000,0.6
005380,2017-06-09,160000,0.0
005380,2017-06-12,162500,1.6
005380,2017-06-13,164500,1.2
005380,2017-06-14,169000,2.7
005380,2017-06-15,163000,-3.6
005380,2017-06-16,165000,1.2
005380,2017-06-19,167000,1.2
005380,2017-06-20,166500,-0.3
005380,2017-06-21,160500,-3.6
005380,2017-06-22,161500,0.6
005380,2017-06-23,164000,1.6
005380,2017-06-26,164000,0.0
005380,2017-06-27,160500,-2.1
005380,2017-06-28,160000,-0.3
005380,2017-06-29,161000,0.6
005380,2017-06-30,159500,-0.9
005380,2017-07-03,163500,2.5
005380,2017-07-04,158500,-3.1
005380,2017-07-05,156000,-1.6
005380,2017-07-06,155500,-0.3
005380,2017-07-07,151500,-2.6
005380,2017-07-10,148000,-2.3
005380,2017-07-11,148000,0.0
005380,2017-07-12,149000,0.7
005380,2017-07-13,149000,0.0
005380,2017-07-14,154000,3.4
005380,2017-07-17,150500,-2.3
005380,2017-07-18,148000,-1.7
005380,2017-07-19,148500,0.3
005380,2017-07-20,148000,-0.3
005380,2017-07-21,147500,-0.3
005380,2017-07-24,145000,-1.7
005380,2017-07-25,146000,0.7
005380,2017-07-26,148000,1.4
005380,2017-07-27,146500,-1.0
005380,2017-07-28,149500,2.0
005380,2017-07-31,145000,-3.0
005380,2017-08-01,145500,0.3
005380,2017-08-02,147500,1.4
005380,2017-08-03,148500,0.7
005380,2017-08-04,150000,1.0
005380,2017-08-07,148000,-1.3
005380,2017-08-08,144000,-2.7
005380,2017-08-09,146000,1.4
005380,2017-08-10,145000,-0.7
005380,2017-08-11,142000,-2.1
005380,2017-08-14,144500,1.8
005380,2017-08-16,144500,0.0
005380,2017-08-17,144000,-0.4
005380,2017-08-18,144500,0.4
005380,2017-08-21,148000,2.4
005380,2017-08-22,147000,-0.7
005380,2017-08-23,146500,-0.3
005380,2017-08-24,143500,-2.0
005380,2017-08-25,144500,0.7
005380,2017-08-28,144500,0.0
005380,2017-08-29,144000,-0.4
005380,2017-08-30,143000,-0.7
005380,2017-08-31,140500,-1.8
005380,2017-09-01,143000,1.8
005380,2017-09-04,140000,-2.1
005380,2017-09-05,138000,-1.4
005380,2017-09-06,136000,-1.4
005380,2017-09-07,138000,1.5
005380,2017-09-08,135500,-1.8
005380,2017-09-11,135000,-0.4
005380,2017-09-12,136000,0.7
005380,2017-09-13,134000,-1.5
005380,2017-09-14,137000,2.2
005380,2017-09-15,136500,-0.4
005380,2017-09-18,137000,0.4
005380,2017-09-19,140000,2.2
005380,2017-09-20,142000,1.4
005380,2017-09-21,141500,-0.4
005380,2017-09-22,142000,0.4
005380,2017-09-25,141000,-0.7
005380,2017-09-26,147500,4.6
005380,2017-09-27,147500,0.0
005380,2017-09-28,147000,-0.3
005380,2017-09-29,150500,2.4
005380,2017-10-10,151000,0.3
005380,2017-10-11,155000,2.6
005380,2017-10-12,156500,1.0
005380,2017-10-13,154500,-1.3
005380,2017-10-16,153000,-1.0
005380,2017-10-17,149500,-2.3
005380,2017-10-18,150500,0.7
005380,2017-10-19,151500,0.7
005380,2017-10-20,151500,0.0
005380,2017-10-23,151500,0.0
005380,2017-10-24,151000,-0.3
005380,2017-10-25,148500,-1.7
005380,2017-10-26,159500,7.4
005380,2017-10-27,158500,-0.6
005380,2017-10-30,156000,-1.6
005380,2017-10-31,161000,3.2
005380,2017-11-01,160500,-0.3
005380,2017-11-02,160000,-0.3
005380,2017-11-03,161500,0.9
005380,2017-11-06,158500,-1.9
005380,2017-11-07,155000,-2.2
005380,2017-11-08,155000,0.0
005380,2017-11-09,155500,0.3
005380,2017-11-10,154500,-0.6
005380,2017-11-13,160500,3.9
005380,2017-11-14,160500,0.0
005380,2017-11-15,161500,0.6
005380,2017-11-16,159500,-1.2
005380,2017-11-17,157000,-1.6
005380,2017-11-20,156500,-0.3
005380,2017-11-21,157000,0.3
005380,2017-11-22,155000,-1.3
005380,2017-11-23,157000,1.3
005380,2017-11-24,159000,1.3
005380,2017-11-27,158500,-0.3
005380,2017-11-28,157000,-1.0
005380,2017-11-29,160500,2.2
005380,2017-11-30,164500,2.5
005380,2017-12-01,161500,-1.8
005380,2017-12-04,160500,-0.6
005380,2017-12-05,161500,0.6
005380,2017-12-06,162000,0.3
005380,2017-12-07,161500,-0.3
005380,2017-12-08,158500,-1.9
005380,2017-12-11,150000,-5.4
005380,2017-12-12,150000,0.0
005380,2017-12-13,151500,1.0
005380,2017-12-14,150500,-0.7
005380,2017-12-15,154000,2.3
005380,2017-12-18,154000,0.0
005380,2017-12-19,153000,-0.6
005380,2017-12-20,152500,-0.3
005380,2017-12-21,150000,-1.6
005380,2017-12-22,153000,2.0
005380,2017-12-26,154000,0.6
005380,2017-12-27,156500,1.6
005380,2017-12-28,156000,-0.3
005380,2018-01-02,149500,-4.2
005380,2018-01-03,150500,0.7
005380,2018-01-04,146500,-2.7
005380,2018-01-05,149000,1.7
005380,2018-01-08,151000,1.3
005380,2018-01-09,152500,1.0
005380,2018-01-10,155500,2.0
005380,2018-01-11,155000,-0.3
005380,2018-01-12,154000,-0.6
005380,2018-01-15,155000,0.6
005380,2018-01-16,158000,1.9
005380,2018-01-17,157500,-0.3
005380,2018-01-18,155000,-1.6
005380,2018-01-19,162000,4.5
005380,2018-01-22,162500,0.3
005380,2018-01-23,161000,-0.9
005380,2018-01-24,156500,-2.8
005380,2018-01-25,158500,1.3
005380,2018-01-26,152500,-3.8
005380,2018-01-29,154500,1.3
005380,2018-01-30,156000,1.0
005380,2018-01-31,162000,3.8
005380,2018-02-01,160500,-0.9
005380,2018-02-02,162500,1.2
005380,2018-02-05,159000,-2.2
005380,2018-02-06,157500,-0.9
005380,2018-02-07,157500,0.0
005380,2018-02-08,161000,2.2
005380,2018-02-09,155000,-3.7
005380,2018-02-12,154000,-0.6
005380,2018-02-13,152500,-1.0
005380,2018-02-14,154500,1.3
005380,2018-02-19,155000,0.3
005380,2018-02-20,153500,-1.0
005380,2018-02-21,160000,4.2
005380,2018-02-22,157000,-1.9
005380,2018-02-23,159000,1.3
005380,2018-02-26,161000,1.3
005380,2018-02-27,161000,0.0
005380,2018-02-28,161500,0.3
005380,2018-03-02,156000,-3.4
005380,2018-03-05,153000,-1.9
005380,2018-03-06,157000,2.6
005380,2018-03-07,152500,-2.9
005380,2018-03-08,154500,1.3
005380,2018-03-09,154000,-0.3
005380,2018-03-12,153500,-0.3
005380,2018-03-13,153500,0.0
005380,2018-03-14,156000,1.6
005380,2018-03-15,157500,1.0
005380,2018-03-16,157500,0.0
005380,2018-03-19,151500,-3.8
005380,2018-03-20,152500,0.7
005380,2018-03-21,154500,1.3
005380,2018-03-22,152500,-1.3
005380,2018-03-23,151500,-0.7
005380,2018-03-26,149500,-1.3
005380,2018-03-27,154000,3.0
005380,2018-03-28,151500,-1.6
005380,2018-03-29,143500,-5.3
005380,2018-03-30,143500,0.0
005380,2018-04-02,148500,3.5
005380,2018-04-03,152000,2.4
005380,2018-04-04,156500,3.0
005380,2018-04-05,154000,-1.6
005380,2018-04-06,152500,-1.0
005380,2018-04-09,151000,-1.0
005380,2018-04-10,151000,0.0
005380,2018-04-11,150000,-0.7
005380,2018-04-12,152000,1.3
005380,2018-04-13,150500,-1.0
005380,2018-04-16,153000,1.7
005380,2018-04-17,157500,2.9
005380,2018-04-18,158500,0.6
005380,2018-04-19,158000,-0.3
005380,2018-04-20,160000,1.3
005380,2018-04-23,159500,-0.3
005380,2018-04-24,162500,1.9
005380,2018-04-25,164000,0.9
005380,2018-04-26,156500,-4.6
005380,2018-04-27,158000,1.0
005380,2018-04-30,160000,1.3
005380,2018-05-02,160000,0.0
005380,2018-05-03,160000,0.0
005380,2018-05-04,158000,-1.2
005380,2018-05-08,156000,-1.3
005380,2018-05-09,153500,-1.6
005380,2018-05-10,152000,-1.0
005380,2018-05-11,153000,0.7
005380,2018-05-14,151000,-1.3
005380,2018-05-15,148500,-1.7
005380,2018-05-16,150500,1.4
005380,2018-05-17,149500,-0.7
005380,2018-05-18,150000,0.3
005380,2018-05-21,149000,-0.7
005380,2018-05-23,144500,-3.0
005380,2018-05-24,140000,-3.1
005380,2018-05-25,139000,-0.7
005380,2018-05-28,138500,-0.4
005380,2018-05-29,140000,1.1
005380,2018-05-30,137500,-1.8
005380,2018-05-31,139000,1.1
005380,2018-06-01,140000,0.7
005380,2018-06-04,143000,2.1
005380,2018-06-05,142500,-0.4
005380,2018-06-07,142500,0.0
005380,2018-06-08,141000,-1.0
005380,2018-06-11,139500,-1.1
005380,2018-06-12,140500,0.7
005380,2018-06-14,135000,-3.9
005380,2018-06-15,134000,-0.7
005380,2018-06-18,135000,0.8
005380,2018-06-19,131500,-2.6
005380,2018-06-20,129500,-1.5
005380,2018-06-21,127000,-1.9
005380,2018-06-22,130000,2.4
005380,2018-06-25,129000,-0.8
005380,2018-06-26,129500,0.4
005380,2018-06-27,127500,-1.5
005380,2018-06-28,125000,-2.0
005380,2018-06-29,125500,0.4
005380,2018-07-02,123500,-1.6
005380,2018-07-03,122000,-1.2
005380,2018-07-04,119500,-2.0
005380,2018-07-05,121500,1.7
005380,2018-07-06,123500,1.6
005380,2018-07-09,124500,0.8
005380,2018-07-10,123500,-0.8
005380,2018-07-11,121500,-1.6
005380,2018-07-12,123000,1.2
005380,2018-07-13,122500,-0.4
005380,2018-07-16,126000,2.9
005380,2018-07-17,126500,0.4
005380,2018-07-18,124000,-2.0
005380,2018-07-19,124000,0.0
005380,2018-07-20,127000,2.4
005380,2018-07-23,129500,2.0
005380,2018-07-24,129500,0.0
005380,2018-07-25,130500,0.8
005380,2018-07-26,130000,-0.4
005380,2018-07-27,129500,-0.4
005380,2018-07-30,130500,0.8
005380,2018-07-31,129500,-0.8
005380,2018-08-01,128500,-0.8
005380,2018-08-02,125500,-2.3
005380,2018-08-03,124000,-1.2
005380,2018-08-06,124500,0.4
005380,2018-08-07,125000,0.4
005380,2018-08-08,127500,2.0
005380,2018-08-09,126000,-1.2
005380,2018-08-10,126000,0.0
005380,2018-08-13,123500,-2.0
005380,2018-08-14,123000,-0.4
005380,2018-08-16,126500,2.8
005380,2018-08-17,126500,0.0
005380,2018-08-20,127500,0.8
005380,2018-08-21,125500,-1.6
005380,2018-08-22,126000,0.4
005380,2018-08-23,124500,-1.2
005380,2018-08-24,124500,0.0
005380,2018-08-27,124000,-0.4
005380,2018-08-28,125000,0.8
005380,2018-08-29,124000,-0.8
005380,2018-08-30,123500,-0.4
005380,2018-08-31,125000,1.2
005380,2018-09-03,125000,0.0
005380,2018-09-04,126500,1.2
005380,2018-09-05,129000,2.0
005380,2018-09-06,134000,3.9
005380,2018-09-07,133000,-0.8
005380,2018-09-10,131000,-1.5
005380,2018-09-11,128000,-2.3
005380,2018-09-12,129500,1.2
005380,2018-09-13,128500,-0.8
005380,2018-09-14,129500,0.8
005380,2018-09-17,128500,-0.8
005380,2018-09-18,128000,-0.4
005380,2018-09-19,126500,-1.2
005380,2018-09-20,129000,2.0
005380,2018-09-21,129000,0.0
005380,2018-09-27,130500,1.2
005380,2018-09-28,129500,-0.8
005380,2018-10-01,129000,-0.4
005380,2018-10-02,128500,-0.4
005380,2018-10-04,124500,-3.1
005380,2018-10-05,124500,0.0
005380,2018-10-08,122000,-2.0
005380,2018-10-10,120000,-1.6
005380,2018-10-11,116000,-3.3
005380,2018-10-12,115500,-0.4
005380,2018-10-15,113500,-1.7
005380,2018-10-16,116500,2.6
005380,2018-10-17,118500,1.7
005380,2018-10-18,116000,-2.1
005380,2018-10-19,115500,-0.4
005380,2018-10-22,118000,2.2
005380,2018-10-23,116500,-1.3
005380,2018-10-24,117000,0.4
005380,2018-10-25,110000,-6.0
005380,2018-10-26,108000,-1.8
005380,2018-10-29,106000,-1.8
005380,2018-10-30,107500,1.4
005380,2018-10-31,106500,-0.9
005380,2018-11-01,108500,1.9
005380,2018-11-02,110000,1.4
005380,2018-11-05,104000,-5.4
005380,2018-11-06,107500,3.4
005380,2018-11-07,107500,0.0
005380,2018-11-08,105500,-1.9
005380,2018-11-09,105000,-0.5
005380,2018-11-12,102000,-2.9
005380,2018-11-13,102500,0.5
005380,2018-11-14,101500,-1.0
005380,2018-11-15,103000,1.5
005380,2018-11-16,103000,0.0
005380,2018-11-19,101500,-1.5
005380,2018-11-20,97500,-3.9
005380,2018-11-21,97800,0.3
005380,2018-11-22,92800,-5.1
005380,2018-11-23,93700,1.0
005380,2018-11-26,95100,1.5
005380,2018-11-27,101000,6.2
005380,2018-11-28,101000,0.0
005380,2018-11-29,100000,-1.0
005380,2018-11-30,107000,7.0
005380,2018-12-03,108500,1.4
005380,2018-12-04,107500,-0.9
005380,2018-12-05,107500,0.0
005380,2018-12-06,110500,2.8
005380,2018-12-07,111000,0.4
005380,2018-12-10,110500,-0.4
005380,2018-12-11,111500,0.9
005380,2018-12-12,118500,6.3
005380,2018-12-13,118500,0.0
005380,2018-12-14,116500,-1.7
005380,2018-12-17,116500,0.0
005380,2018-12-18,118000,1.3
005380,2018-12-19,123000,4.2
005380,2018-12-20,121500,-1.2
005380,2018-12-21,122500,0.8
005380,2018-12-24,123000,0.4
005380,2018-12-26,120000,-2.4
005380,2018-12-27,118500,-1.2
005380,2018-12-28,118500,0.0
005380,2019-01-02,114000,-3.8
005380,2019-01-03,116500,2.2
005380,2019-01-04,119500,2.6
005380,2019-01-07,120500,0.8
005380,2019-01-08,119500,-0.8
005380,2019-01-09,123000,2.9
005380,2019-01-10,123000,0.0
005380,2019-01-11,123000,0.0
005380,2019-01-14,121500,-1.2
005380,2019-01-15,127500,4.9
005380,2019-01-16,128500,0.8
005380,2019-01-17,129500,0.8
005380,2019-01-18,131000,1.2
005380,2019-01-21,127000,-3.0
005380,2019-01-22,127500,0.4
005380,2019-01-23,129000,1.2
005380,2019-01-24,130000,0.8
005380,2019-01-25,128500,-1.2
005380,2019-01-28,126500,-1.6
005380,2019-01-29,128000,1.2
005380,2019-01-30,129500,1.2
005380,2019-01-31,129500,0.0
005380,2019-02-01,129500,0.0
005380,2019-02-07,126000,-2.7
005380,2019-02-08,125500,-0.4
005380,2019-02-11,127500,1.6
005380,2019-02-12,128500,0.8
005380,2019-02-13,124500,-3.1
005380,2019-02-14,121500,-2.4
005380,2019-02-15,121000,-0.4
005380,2019-02-18,120500,-0.4
005380,2019-02-19,119500,-0.83
005380,2019-02-20,119000,-0.4
005380,2019-02-21,120000,0.8
005380,2019-02-22,121000,0.8
005380,2019-02-25,121000,0.0
005380,2019-02-26,122500,1.2
005380,2019-02-27,129000,5.3
005380,2019-02-28,126500,-1.9
005380,2019-03-04,122000,-3.6
005380,2019-03-05,121500,-0.4
005380,2019-03-06,124500,2.5
005380,2019-03-07,125500,0.8
005380,2019-03-08,120000,-4.4
005380,2019-03-11,121000,0.8
005380,2019-03-12,125500,3.7
005380,2019-03-13,122500,-2.4
005380,2019-03-14,119000,-2.9
005380,2019-03-15,121000,1.7
005380,2019-03-18,124000,2.5
005380,2019-03-19,124000,0.0
005380,2019-03-20,124000,0.0
005380,2019-03-21,124500,0.4
005380,2019-03-22,123500,-0.8
005380,2019-03-25,120000,-2.8
005380,2019-03-26,118500,-1.2
005380,2019-03-27,118500,0.0
005380,2019-03-28,119500,0.8
005380,2019-03-29,119500,0.0
005380,2019-04-01,120500,0.8
005380,2019-04-02,119000,-1.2
005380,2019-04-03,124000,4.2
005380,2019-04-04,123500,-0.4
005380,2019-04-05,126000,2.0
005380,2019-04-08,128000,1.6
005380,2019-04-09,127000,-0.8
005380,2019-04-10,127500,0.4
005380,2019-04-11,128000,0.4
005380,2019-04-12,126500,-1.2
005380,2019-04-15,125500,-0.8
005380,2019-04-16,128500,2.4
005380,2019-04-17,131000,2.0
005380,2019-04-18,134000,2.3
005380,2019-04-19,134000,0.0
005380,2019-04-19,134000,0.0
005380,2019-04-22,134000,0.0
005380,2019-04-23,136000,1.5
005380,2019-04-24,138500,1.8
005380,2019-04-25,138000,-0.4
005380,2019-04-26,135500,-1.8
005380,2019-04-29,139000,2.6
005380,2019-04-30,138500,-0.4
005380,2019-05-02,138500,0.0
005380,2019-05-03,137500,-0.7
005380,2019-05-07,136000,-1.1
005380,2019-05-08,135500,-0.4
005380,2019-05-09,131000,-3.3
005380,2019-05-10,130000,-0.8
005380,2019-05-13,129000,-0.8
005380,2019-05-14,128000,-0.8
005380,2019-05-15,128000,0.0
005380,2019-05-16,127500,-0.4
005380,2019-05-17,125500,-1.6
005380,2019-05-20,129000,2.8
005380,2019-05-21,127000,-1.6
005380,2019-05-22,127000,0.0
005380,2019-05-23,127500,0.4
005380,2019-05-24,130500,2.4
005380,2019-05-27,135000,3.4
005380,2019-05-28,136500,1.1
005380,2019-05-29,134000,-1.8
005380,2019-05-30,135500,1.1
005380,2019-05-31,134500,-0.74
005380,2019-06-03,138500,3.0
005380,2019-06-04,139000,0.4
005380,2019-06-05,141000,1.4
005380,2019-06-07,140000,-0.7
005380,2019-06-10,143000,2.1
005380,2019-06-11,143500,0.4
005380,2019-06-12,141000,-1.7
005380,2019-06-13,141000,0.0
005380,2019-06-14,140500,-0.4
005380,2019-06-17,140000,-0.4
005380,2019-06-18,141000,0.7
005380,2019-06-19,140000,-0.7
005380,2019-06-20,140500,0.4
005380,2019-06-21,140500,0.0
005380,2019-06-24,142500,1.4
005380,2019-06-25,141500,-0.7
005380,2019-06-26,141500,0.0
005380,2019-06-27,140500,-0.7
005380,2019-06-28,140000,-0.4
005380,2019-07-01,141000,0.7
005380,2019-07-02,137000,-2.8
005380,2019-07-03,136000,-0.7
005380,2019-07-04,139000,2.2
005380,2019-07-05,141500,1.8
005380,2019-07-08,138500,-2.1
005380,2019-07-09,137500,-0.7
005380,2019-07-10,137000,-0.4
005380,2019-07-11,139000,1.5
005380,2019-07-12,139500,0.4
005380,2019-07-15,138000,-1.1
005380,2019-07-16,133000,-3.6
005380,2019-07-17,133500,0.4
005380,2019-07-18,134000,0.4
005380,2019-07-19,134500,0.4
005380,2019-07-22,133000,-1.1
005380,2019-07-23,132000,-0.8
005380,2019-07-24,132500,0.4
005380,2019-07-25,131500,-0.8
005380,2019-07-26,130500,-0.8
005380,2019-07-29,128000,-1.9
005380,2019-07-30,128000,0.0
005380,2019-07-31,126500,-1.2
005380,2019-08-01,125500,-0.8
005380,2019-08-02,127500,1.6
005380,2019-08-05,127500,0.0
005380,2019-08-06,126000,-1.2
005380,2019-08-07,127000,0.8
005380,2019-08-08,130000,2.4
005380,2019-08-09,132500,1.9
005380,2019-08-12,131000,-1.1
005380,2019-08-13,129000,-1.5
005380,2019-08-14,127500,-1.2
005380,2019-08-16,128000,0.4
005380,2019-08-19,128000,0.0
005380,2019-08-20,126500,-1.2
005380,2019-08-21,125500,-0.8
005380,2019-08-22,124000,-1.2
005380,2019-08-23,126000,1.6
005380,2019-08-26,124500,-1.2
005380,2019-08-27,125000,0.4
005380,2019-08-28,127500,2.0
005380,2019-08-29,126500,-0.8
005380,2019-08-30,128500,1.6
005380,2019-09-02,131000,2.0
005380,2019-09-03,128500,-1.9
005380,2019-09-04,128500,0.0
005380,2019-09-05,128000,-0.4
005380,2019-09-06,127500,-0.4
005380,2019-09-09,127000,-0.4
005380,2019-09-10,128000,0.8
005380,2019-09-11,129000,0.8
005380,2019-09-16,128000,-0.8
005380,2019-09-17,126000,-1.6
005380,2019-09-18,127500,1.2
005380,2019-09-19,129000,1.2
005380,2019-09-20,129500,0.4
005380,2019-09-23,133000,2.7
005380,2019-09-24,134000,0.8
005380,2019-09-25,134500,0.4
005380,2019-09-26,133000,-1.1
005380,2019-09-27,133500,0.4
005380,2019-09-30,134000,0.4
005380,2019-10-01,132500,-1.1
005380,2019-10-02,128500,-3.0
005380,2019-10-04,126500,-1.6
005380,2019-10-07,128000,1.2
005380,2019-10-08,129500,1.2
005380,2019-10-10,126500,-2.3
005380,2019-10-11,126000,-0.4
005380,2019-10-14,122000,-3.2
005380,2019-10-15,122000,0.0
005380,2019-10-16,123000,0.8
005380,2019-10-17,123000,0.0
005380,2019-10-18,123000,0.0
005380,2019-10-21,122000,-0.8
005380,2019-10-22,122000,0.0
005380,2019-10-23,121000,-0.8
005380,2019-10-24,122000,0.8
005380,2019-10-25,123500,1.2
005380,2019-10-28,121500,-1.6
005380,2019-10-29,122500,0.8
005380,2019-10-30,122500,0.0
005380,2019-10-31,122000,-0.4
005380,2019-11-01,124000,1.6
005380,2019-11-01,124000,1.6
005380,2019-11-04,124000,0.0
005380,2019-11-04,124000,0.0
005380,2019-11-05,125000,0.8
005380,2019-11-05,125000,0.8
005380,2019-11-06,123500,-1.2
005380,2019-11-06,123500,-1.2
005380,2019-11-07,123500,0.0
005380,2019-11-07,123500,0.0
005380,2019-11-08,124000,0.4
005380,2019-11-08,124000,0.4
005380,2019-11-11,123500,-0.4
005380,2019-11-11,123500,-0.4
005380,2019-11-12,125500,1.6
005380,2019-11-12,125500,1.6
005380,2019-11-13,124500,-0.8
005380,2019-11-13,124500,-0.8
005380,2019-11-14,124500,0.0
005380,2019-11-14,124500,0.0
005380,2019-11-15,125500,0.8
005380,2019-11-15,125500,0.8
005380,2019-11-18,126000,0.4
005380,2019-11-18,126000,0.4
005380,2019-11-19,125000,-0.8
005380,2019-11-19,125000,-0.8
005380,2019-11-20,124500,-0.4
005380,2019-11-20,124500,-0.4
005380,2019-11-21,124500,0.0
005380,2019-11-21,124500,0.0
005380,2019-11-22,123500,-0.8
005380,2019-11-22,123500,-0.8
005380,2019-11-25,125000,1.2
005380,2019-11-25,125000,1.2
005380,2019-11-26,122500,-2.0
005380,2019-11-26,122500,-2.0
005380,2019-11-27,123500,0.8
005380,2019-11-27,123500,0.8
005380,2019-11-28,124000,0.4
005380,2019-11-28,124000,0.4
005380,2019-11-29,121000,-2.4
005380,2019-11-29,121000,-2.4
005380,2019-12-02,121500,0.4
005380,2019-12-02,121500,0.4
005380,2019-12-03,121500,0.0
005380,2019-12-03,121500,0.0
005380,2019-12-04,122000,0.4
005380,2019-12-05,118000,-3.3
005380,2019-12-06,118500,0.4
005380,2019-12-09,119500,0.8
005380,2019-12-10,120000,0.4
005380,2019-12-11,119000,-0.8
005380,2019-12-12,120000,0.8
005380,2019-12-13,121000,0.8
005380,2019-12-16,119000,-1.6
005380,2019-12-17,122000,2.5
005380,2019-12-18,123000,0.8
005380,2019-12-19,123500,0.4
005380,2019-12-20,124000,0.4
